latitude,longitude,precip
30.576422,-86.00624,0.0
30.57596,-85.98407,0.0
30.575417,-85.96187,0.0
30.57507,-85.93974,0.0
30.574663,-85.9176,0.0
30.574474,-85.89556,2.1059077
30.574059,-85.87341,0.0
30.573736,-85.851326,2.1059077
30.573252,-85.829155,2.434002
30.572924,-85.80706,2.434002
30.572474,-85.78491,0.0
30.572098,-85.7628,0.0
30.57176,-85.74071,3.268735
30.57134,-85.71858,0.0
30.570974,-85.69648,0.0
30.570602,-85.674385,0.0
30.570168,-85.65225,0.0
30.569605,-85.63008,0.0
30.56929,-85.60801,3.80742
30.569027,-85.58597,0.0
30.568539,-85.56383,0.0
30.568287,-85.541794,0.0
30.567932,-85.519714,0.0
30.567535,-85.49762,0.0
30.567177,-85.47554,0.0
30.566767,-85.45345,0.0
30.566374,-85.43137,0.0
30.566128,-85.409355,0.0
30.565586,-85.387215,0.0
30.565207,-85.36514,0.0
30.564964,-85.343124,0.0
30.564575,-85.32105,0.0
30.564102,-85.29895,0.0
30.563646,-85.276855,0.0
30.56343,-85.25487,0.0
30.563007,-85.23279,0.0
30.562597,-85.210724,2.6583269
30.562391,-85.18874,2.513355
30.562126,-85.16673,2.6140723
30.561682,-85.14466,0.0
30.561348,-85.122635,0.0
30.56096,-85.100586,0.0
30.560633,-85.07856,0.0
30.560179,-85.05649,0.0
30.559803,-85.034454,0.0
30.559362,-85.0124,0.0
30.559063,-84.990395,0.0
30.55884,-84.96843,0.0
30.558533,-84.94643,0.0
30.558039,-84.924355,0.0
30.557556,-84.90229,0.0
30.557257,-84.880295,0.0
30.556877,-84.85828,2.513355
30.55657,-84.83629,2.292082
30.556282,-84.81431,2.292082
30.556087,-84.792366,2.3973775
30.555693,-84.770355,2.6140723
30.555227,-84.74831,2.6140723
30.554964,-84.72635,0.0
30.554613,-84.70435,2.3393886
30.554264,-84.68236,2.220359
30.553967,-84.66039,2.136428
30.553589,-84.6384,2.1974688
30.55318,-84.61639,2.6140723
30.552937,-84.594444,2.6140723
30.552444,-84.57241,2.7132635
30.552134,-84.55044,2.7315757
30.551874,-84.5285,2.6918993
30.551434,-84.50649,2.3973775
30.551167,-84.48455,2.1761045
30.550781,-84.46257,2.1608443
30.550385,-84.44058,2.136428
30.550112,-84.41865,0.0
30.549839,-84.3967,0.0
30.54966,-84.37481,0.0
30.549252,-84.35282,0.0
30.548756,-84.33082,0.0
30.548462,-84.308876,0.0
30.548168,-84.28695,0.0
30.54797,-84.26505,0.0
30.547485,-84.24305,0.0
30.547174,-84.221115,0.0
30.546907,-84.1992,0.0
30.546532,-84.177246,0.0
30.546215,-84.15531,2.1700006
30.545874,-84.13338,0.0
30.545525,-84.11144,0.0
30.545197,-84.089516,0.0
30.544842,-84.06758,0.0
30.544672,-84.04571,0.0
30.54433,-84.02379,2.1700006
30.54409,-84.0019,2.513355
30.543722,-83.979965,2.7880385
30.54337,-83.95804,2.7743044
30.5431,-83.93614,2.6140723
30.542717,-83.91421,2.746836
30.542356,-83.89229,2.757518
30.542158,-83.87043,2.7132635
30.541769,-83.848495,2.3393886
30.541494,-83.826614,2.6918993
30.5411,-83.80469,2.5713437
30.540884,-83.78283,2.7804084
30.540499,-83.7609,2.7666743
30.540194,-83.73902,2.292082
30.539948,-83.71715,2.1700006
30.539675,-83.695274,2.292082
30.539234,-83.67334,0.0
30.538937,-83.65147,0.0
30.538715,-83.629616,0.0
30.538284,-83.60769,0.0
30.53795,-83.58581,0.0
30.53799,-83.56406,0.0
30.53755,-83.54214,0.0
30.537207,-83.52025,0.0
30.536945,-83.4984,0.0
30.536615,-83.47652,0.0
30.536322,-83.45466,0.0
30.535986,-83.432785,0.0
30.535809,-83.410965,0.0
30.535345,-83.38905,0.0
30.535168,-83.36724,0.0
30.53481,-83.34537,0.0
30.5345,-83.32352,0.0
30.534122,-83.301636,0.0
30.53392,-83.279816,0.0
30.53362,-83.257965,0.0
30.533398,-83.23615,0.0
30.533022,-83.21428,0.0
30.53281,-83.19247,0.0
30.532473,-83.170616,0.0
30.53207,-83.14874,0.0
30.532032,-83.127,0.0
30.531622,-83.105125,0.0
30.531393,-83.08331,0.0
30.531178,-83.06151,0.0
30.530758,-83.039635,0.0
30.530476,-83.017815,0.0
30.530231,-82.99601,0.0
30.530003,-82.974205,0.0
30.52963,-82.95236,0.0
30.529354,-82.93055,0.0
30.529156,-82.90876,0.0
30.528852,-82.88694,0.0
30.528545,-82.86513,0.0
30.528273,-82.843315,0.0
30.52794,-82.82149,0.0
30.527643,-82.79968,0.0
30.527346,-82.77787,0.0
30.527056,-82.756065,0.0
30.52677,-82.73427,0.0
30.526459,-82.71246,0.0
30.526182,-82.69067,0.0
30.526052,-82.66892,0.0
30.525833,-82.64715,0.0
30.525505,-82.625336,0.0
30.52538,-82.6036,0.0
30.525072,-82.581795,0.0
30.524834,-82.56002,0.0
30.524494,-82.53822,0.0
30.524166,-82.516426,0.0
30.523924,-82.49466,0.0
30.523634,-82.47287,0.0
30.523418,-82.45111,0.0
30.52317,-82.429344,0.0
30.522808,-82.40755,0.0
30.522627,-82.3858,0.0
30.522398,-82.364044,0.0
30.522026,-82.34224,0.0
30.521837,-82.3205,0.0
30.521574,-82.29874,0.0
30.521236,-82.276955,0.0
30.521097,-82.25523,0.0
30.520704,-82.233444,0.0
30.520557,-82.211716,0.0
30.520199,-82.18993,0.0
30.519962,-82.16819,0.0
30.519802,-82.14647,0.0
30.519598,-82.12473,0.0
30.51929,-82.102974,0.0
30.519041,-82.08122,0.0
30.518744,-82.05947,0.0
30.518608,-82.037766,0.0
30.518368,-82.01603,0.0
30.51804,-81.99427,0.0
30.517874,-81.97256,0.0
30.517641,-81.95083,0.0
30.5173,-81.92908,0.0
30.517124,-81.90736,0.0
30.5168,-81.88561,0.0
30.516514,-81.86387,0.0
30.516342,-81.84216,0.0
30.516155,-81.82046,0.0
30.515854,-81.79872,0.0
30.515636,-81.77701,0.0
30.515348,-81.75527,0.0
30.515127,-81.73356,0.0
30.514812,-81.71183,0.0
30.514578,-81.69011,0.0
30.514359,-81.6684,0.0
30.514042,-81.646675,0.0
30.514126,-81.62505,0.0
30.513918,-81.60335,0.0
30.513521,-81.581604,0.0
30.513287,-81.5599,0.0
30.513071,-81.5382,0.0
30.512825,-81.5165,0.0
30.512604,-81.4948,0.0
30.512375,-81.4731,0.0
30.512102,-81.45139,0.0
30.511992,-81.429726,0.0
30.511753,-81.40803,0.0
30.511364,-81.3863,0.0
30.51122,-81.36463,0.0
30.511036,-81.34295,0.0
30.510885,-81.32128,0.0
30.510483,-81.29956,0.0
30.510326,-81.27789,0.0
30.510147,-81.25622,0.0
30.509878,-81.23452,0.0
30.50965,-81.212845,0.0
30.509394,-81.191154,0.0
30.509117,-81.169464,0.0
30.509,-81.14782,0.0
30.508799,-81.126144,0.0
30.508488,-81.104454,0.0
30.508358,-81.0828,0.0
30.508041,-81.06111,0.0
30.508158,-81.03953,0.0
30.507812,-81.01782,0.0
30.507671,-80.99618,0.0
30.507442,-80.97451,0.0
30.507296,-80.952866,0.0
30.507061,-80.9312,0.0
30.50672,-80.90951,0.0
30.50656,-80.88786,0.0
30.506317,-80.8662,0.0
30.506088,-80.844536,0.0
30.505877,-80.82288,0.0
30.505804,-80.80127,0.0
30.505442,-80.77958,0.0
30.505192,-80.75792,0.0
30.505117,-80.7363,0.0
30.504906,-80.71465,0.0
30.504637,-80.69299,0.0
30.504417,-80.67134,0.0
30.504328,-80.649734,0.0
30.504038,-80.62807,0.0
30.503942,-80.60645,0.0
30.503708,-80.584816,0.0
30.50358,-80.56318,0.0
30.503302,-80.54153,0.0
30.503168,-80.51991,0.0
30.50294,-80.498276,0.0
30.502802,-80.47665,0.0
30.502464,-80.454994,0.0
30.502356,-80.43338,0.0
30.502014,-80.41172,0.0
30.502045,-80.390144,0.0
30.501778,-80.36851,0.0
30.501553,-80.34687,0.0
30.501398,-80.32526,0.0
30.501228,-80.30364,0.0
30.501074,-80.28203,0.0
30.500874,-80.26041,0.0
30.500715,-80.23879,0.0
30.500547,-80.217186,0.0
30.500353,-80.195564,0.0
30.500036,-80.17393,0.0
30.499964,-80.152336,0.0
30.499763,-80.13073,0.0
30.499557,-80.10911,0.0
30.49937,-80.0875,0.0
30.499329,-80.065926,0.0
30.499048,-80.04429,0.0
30.49883,-80.02268,0.0
30.498608,-80.00107,0.0
30.591469,-87.985115,0.0
30.591106,-87.96275,0.0
30.590593,-87.94032,0.0
30.590183,-87.91795,0.0
30.589764,-87.89558,0.0
30.589224,-87.87314,0.0
30.58886,-87.85079,0.0
30.588333,-87.82837,0.0
30.5879,-87.806,0.0
30.58734,-87.78357,0.0
30.58696,-87.76122,0.0
30.586397,-87.73879,0.0
30.585844,-87.71637,0.0
30.585495,-87.69405,0.0
30.585245,-87.6718,0.0
30.584723,-87.6494,0.0
30.584259,-87.62703,0.0
30.583654,-87.6046,0.0
30.583387,-87.582344,0.0
30.582767,-87.559906,0.0
30.582476,-87.537636,0.0
30.581991,-87.515274,0.0
30.581465,-87.4929,0.0
30.580954,-87.47053,0.0
30.580564,-87.44822,0.0
30.580143,-87.4259,0.0
30.579624,-87.403534,0.0
30.5792,-87.38122,0.0
30.578873,-87.35896,0.0
30.578423,-87.33663,0.0
30.577883,-87.31428,0.0
30.577446,-87.29196,0.0
30.577002,-87.26965,0.0
30.576574,-87.24735,0.0
30.576084,-87.22503,0.0
30.57565,-87.20273,0.0
30.57517,-87.18041,0.0
30.574728,-87.15812,0.0
30.574242,-87.1358,0.0
30.573853,-87.11354,0.0
30.573502,-87.09129,0.0
30.573105,-87.06903,0.0
30.572746,-87.04678,0.0
30.57222,-87.024475,0.0
30.571829,-87.00222,0.0
30.571442,-86.979965,0.0
30.571026,-86.95771,0.0
30.570623,-86.93546,0.0
30.570019,-86.91312,0.0
30.569714,-86.89092,0.0
30.569284,-86.86866,0.0
30.568867,-86.84641,0.0
30.56833,-86.82412,0.0
30.56801,-86.80192,0.0
30.567463,-86.779625,0.0
30.567116,-86.757416,0.0
30.566702,-86.73518,0.0
30.566244,-86.712944,0.0
30.565964,-86.69078,0.0
30.56544,-86.668495,0.0
30.565113,-86.64632,0.0
30.564516,-86.62401,0.0
30.56423,-86.60185,0.0
30.563768,-86.57962,0.0
30.563288,-86.55737,0.0
30.562918,-86.535194,0.0
30.562424,-86.51295,0.0
30.562136,-86.4908,0.0
30.561739,-86.46861,0.0
30.561234,-86.44637,0.0
30.56093,-86.42423,0.0
30.56052,-86.40203,0.0
30.560148,-86.37986,0.0
30.559633,-86.35763,0.0
30.559418,-86.33553,0.0
30.55887,-86.31329,0.0
30.558527,-86.291145,0.0
30.558113,-86.26897,0.0
30.55758,-86.246735,0.0
30.557219,-86.22458,0.0
30.556917,-86.20247,0.0
30.556572,-86.18032,0.0
30.55613,-86.15814,0.0
30.555672,-86.13597,0.0
30.555296,-86.11382,0.0
30.554852,-86.09165,0.0
30.554592,-86.069565,0.0
30.554207,-86.047424,0.0
30.553776,-86.02526,0.0
30.553438,-86.00315,0.0
30.553041,-85.98101,0.0
30.552475,-85.9588,0.0
30.55219,-85.936714,0.0
30.55174,-85.91456,0.0
30.551388,-85.89245,0.0
30.55095,-85.87031,2.1059077
30.55059,-85.8482,0.0
30.550142,-85.82606,2.826189
30.549839,-85.80398,0.0
30.549404,-85.78185,0.0
30.54901,-85.759735,0.0
30.54867,-85.73765,2.826189
30.548353,-85.71557,0.0
30.548008,-85.69348,0.0
30.547655,-85.6714,0.0
30.547182,-85.64926,0.0
30.546682,-85.62712,0.0
30.5463,-85.60503,0.0
30.54606,-85.58299,0.0
30.54559,-85.560875,0.0
30.545218,-85.538795,0.0
30.544863,-85.51672,0.0
30.544466,-85.49464,0.0
30.544102,-85.472565,0.0
30.54371,-85.45049,0.0
30.543304,-85.428406,0.0
30.543053,-85.40639,0.0
30.542551,-85.38427,0.0
30.542233,-85.36223,0.0
30.542028,-85.34024,0.0
30.541622,-85.31817,0.0
30.541191,-85.29609,0.0
30.540775,-85.27402,0.0
30.540478,-85.252,0.0
30.54005,-85.22993,0.0
30.539623,-85.20786,0.0
30.539505,-85.18591,0.0
30.539066,-85.16386,0.0
30.538626,-85.141785,0.0
30.538282,-85.11976,0.0
30.537842,-85.097694,0.0
30.537493,-85.07567,0.0
30.537117,-85.053635,0.0
30.536789,-85.031624,0.0
30.536283,-85.009544,0.0
30.536127,-84.98761,0.0
30.535946,-84.96566,0.0
30.535576,-84.94365,2.1974688
30.535099,-84.921585,2.1974688
30.534681,-84.89955,2.2478275
30.53432,-84.87755,2.292082
30.533937,-84.85552,2.5713437
30.533606,-84.833534,2.6583269
30.53334,-84.81157,2.7132635
30.533026,-84.78959,2.7132635
30.532629,-84.76757,2.7315757
30.532179,-84.745544,2.7132635
30.531898,-84.72359,2.7132635
30.531567,-84.70161,2.3393886
30.53122,-84.67962,2.292082
30.530901,-84.657646,2.6140723
30.53056,-84.635666,2.7834604
30.530132,-84.61366,3.204642
30.529997,-84.59177,2.7987206
30.529518,-84.56974,2.8399231
30.529186,-84.547775,2.7834604
30.52893,-84.52585,2.7804084
30.528568,-84.503876,2.513355
30.528282,-84.481926,2.5713437
30.527834,-84.45993,2.1608443
30.527462,-84.43796,2.2478275
30.527166,-84.416016,2.1974688
30.526766,-84.394035,2.1608443
30.526628,-84.37216,2.1974688
30.5262,-84.350174,0.0
30.525745,-84.328186,2.2478275
30.525434,-84.30625,0.0
30.525116,-84.28432,0.0
30.524939,-84.262436,0.0
30.52445,-84.24044,2.3393886
30.524122,-84.218506,2.2478275
30.524,-84.19665,2.2478275
30.523685,-84.17472,2.4553661
30.523344,-84.15279,2.3393886
30.523024,-84.13087,2.2478275
30.522675,-84.10894,2.2478275
30.522326,-84.087006,2.2478275
30.521996,-84.06508,2.1700006
30.521759,-84.043205,2.292082
30.521397,-84.02127,2.1501622
30.521053,-83.99935,2.2478275
30.520687,-83.97743,2.513355
30.520315,-83.9555,2.7743044
30.520079,-83.933624,2.7743044
30.519703,-83.911705,2.5713437
30.519321,-83.88978,2.746836
30.51914,-83.86793,2.6140723
30.518751,-83.846,2.5713437
30.51844,-83.82411,2.757518
30.518082,-83.80221,2.7834604
30.517965,-83.780396,2.7880385
30.517563,-83.75847,2.88723
30.517279,-83.73659,2.7743044
30.51705,-83.71474,2.4553661
30.516739,-83.69285,0.0
30.516384,-83.67096,0.0
30.5161,-83.649086,0.0
30.515776,-83.62721,0.0
30.515348,-83.6053,0.0
30.515097,-83.58344,0.0
30.51495,-83.56164,0.0
30.514505,-83.53972,0.0
30.514181,-83.517845,0.0
30.513922,-83.495995,0.0
30.51357,-83.47412,0.0
30.513256,-83.45226,0.0
30.512966,-83.430405,0.0
30.512768,-83.40859,0.0
30.51234,-83.386696,0.0
30.512138,-83.364876,0.0
30.511955,-83.34307,0.0
30.51158,-83.3212,0.0
30.511282,-83.299355,0.0
30.511087,-83.27754,0.0
30.510681,-83.25567,0.0
30.510492,-83.23387,0.0
30.510162,-83.21202,0.0
30.509888,-83.190186,0.0
30.509571,-83.16835,0.0
30.509165,-83.14649,0.0
30.508945,-83.12468,0.0
30.508612,-83.102844,0.0
30.508387,-83.08104,0.0
30.508154,-83.05924,0.0
30.50771,-83.03736,0.0
30.507463,-83.015564,0.0
30.507225,-82.99376,0.0
30.506975,-82.971954,0.0
30.506617,-82.95012,0.0
30.506344,-82.92832,0.0
30.506128,-82.90653,0.0
30.505926,-82.88475,0.0
30.505657,-82.86295,0.0
30.50539,-82.841156,0.0
30.505096,-82.81934,0.0
30.504818,-82.79755,0.0
30.504538,-82.77575,0.0
30.504236,-82.753944,0.0
30.50395,-82.73215,0.0
30.503653,-82.71036,0.0
30.503355,-82.68856,0.0
30.503168,-82.6668,0.0
30.50284,-82.645004,0.0
30.502533,-82.62321,0.0
30.502308,-82.60144,0.0
30.501997,-82.57964,0.0
30.50186,-82.557915,0.0
30.501522,-82.53611,0.0
30.50116,-82.514305,0.0
30.500952,-82.49256,0.0
30.500727,-82.4708,0.0
30.50043,-82.44903,0.0
30.500175,-82.42726,0.0
30.500015,-82.40553,0.0
30.499777,-82.38377,0.0
30.49957,-82.36202,0.0
30.499195,-82.34023,0.0
30.49896,-82.31849,0.0
30.498707,-82.29673,0.0
30.498425,-82.27497,0.0
30.498205,-82.25323,0.0
30.497833,-82.231445,0.0
30.497725,-82.20974,0.0
30.497307,-82.18795,0.0
30.497232,-82.16625,0.0
30.496809,-82.14446,0.0
30.49658,-82.12273,0.0
30.496296,-82.100975,0.0
30.49604,-82.07924,0.0
30.495743,-82.05749,0.0
30.495586,-82.03578,0.0
30.495344,-82.01406,0.0
30.495037,-81.99231,0.0
30.494873,-81.970604,0.0
30.494555,-81.94886,0.0
30.494278,-81.927124,0.0
30.494122,-81.90542,0.0
30.493984,-81.88372,0.0
30.493677,-81.86199,0.0
30.493448,-81.84027,0.0
30.493298,-81.81858,0.0
30.492998,-81.79685,0.0
30.4928,-81.775154,0.0
30.492455,-81.75341,0.0
30.492247,-81.731705,0.0
30.491932,-81.70998,0.0
30.49176,-81.688286,0.0
30.491522,-81.66658,0.0
30.491154,-81.64484,0.0
30.491077,-81.62318,0.0
30.490852,-81.60148,0.0
30.490515,-81.57975,0.0
30.490303,-81.55806,0.0
30.490082,-81.53637,0.0
30.489824,-81.51467,0.0
30.4896,-81.49297,0.0
30.489388,-81.47128,0.0
30.489115,-81.449585,0.0
30.488981,-81.427925,0.0
30.488749,-81.406235,0.0
30.488377,-81.384514,0.0
30.488234,-81.36285,0.0
30.488028,-81.34117,0.0
30.488005,-81.31954,0.0
30.487602,-81.29781,0.0
30.487461,-81.27616,0.0
30.48728,-81.2545,0.0
30.486994,-81.2328,0.0
30.486769,-81.21113,0.0
30.486631,-81.189476,0.0
30.486311,-81.167786,0.0
30.486116,-81.14612,0.0
30.485992,-81.12448,0.0
30.485685,-81.10279,0.0
30.485495,-81.08113,0.0
30.485218,-81.059456,0.0
30.485146,-81.037834,0.0
30.484821,-81.016136,0.0
30.484682,-80.99449,0.0
30.484453,-80.97284,0.0
30.484241,-80.95119,0.0
30.484066,-80.92954,0.0
30.483725,-80.90785,0.0
30.483503,-80.8862,0.0
30.483318,-80.864555,0.0
30.483097,-80.8429,0.0
30.482882,-80.82126,0.0
30.48283,-80.79965,0.0
30.48247,-80.77796,0.0
30.482206,-80.7563,0.0
30.482126,-80.734695,0.0
30.482021,-80.71307,0.0
30.48185,-80.691444,0.0
30.481571,-80.66979,0.0
30.481455,-80.64818,0.0
30.481232,-80.62654,0.0
30.481113,-80.60492,0.0
30.48086,-80.583275,0.0
30.48071,-80.56165,0.0
30.480433,-80.54001,0.0
30.480297,-80.51839,0.0
30.480051,-80.49676,0.0
30.479925,-80.47515,0.0
30.479614,-80.4535,0.0
30.47948,-80.431885,0.0
30.479208,-80.41025,0.0
30.479044,-80.38863,0.0
30.478798,-80.367004,0.0
30.478592,-80.34538,0.0
30.478422,-80.32377,0.0
30.478254,-80.30216,0.0
30.47808,-80.28055,0.0
30.477917,-80.25894,0.0
30.477732,-80.237335,0.0
30.477547,-80.21572,0.0
30.47736,-80.194115,0.0
30.477062,-80.172485,0.0
30.476984,-80.1509,0.0
30.476786,-80.129295,0.0
30.476582,-80.10768,0.0
30.476374,-80.086075,0.0
30.476263,-80.06449,0.0
30.476051,-80.04288,0.0
30.476038,-80.02132,0.0
30.568567,-87.9815,0.0
30.568098,-87.9591,0.0
30.56759,-87.93667,0.0
30.567177,-87.9143,0.0
30.566744,-87.89192,0.0
30.566217,-87.8695,0.0
30.565855,-87.84717,0.0
30.565424,-87.8248,0.0
30.565056,-87.80247,0.0
30.564516,-87.78005,0.0
30.564054,-87.757675,0.0
30.563509,-87.73526,0.0
30.562943,-87.71283,0.0
30.562672,-87.69057,0.0
30.562214,-87.668205,0.0
30.561716,-87.64582,0.0
30.561232,-87.62345,0.0
30.560661,-87.60104,0.0
30.560373,-87.57878,0.0
30.559776,-87.55636,0.0
30.559483,-87.5341,0.0
30.559185,-87.51184,0.0
30.55857,-87.489426,0.0
30.558065,-87.467064,0.0
30.557772,-87.44481,0.0
30.557257,-87.422455,0.0
30.556835,-87.40014,0.0
30.556307,-87.377785,0.0
30.555876,-87.35548,0.0
30.555405,-87.33315,0.0
30.554886,-87.3108,0.0
30.554424,-87.28849,0.0
30.554045,-87.26621,0.0
30.553555,-87.24389,0.0
30.553024,-87.22155,0.0
30.552773,-87.19935,0.0
30.552277,-87.177025,0.0
30.551931,-87.154785,0.0
30.551464,-87.13249,0.0
30.551094,-87.11024,0.0
30.550604,-87.08793,0.0
30.550224,-87.06569,0.0
30.549742,-87.043396,0.0
30.549236,-87.02109,0.0
30.548828,-86.99883,0.0
30.548372,-86.97656,0.0
30.547956,-86.95431,0.0
30.54754,-86.93205,0.0
30.547035,-86.90977,0.0
30.546812,-86.88762,0.0
30.5464,-86.86537,0.0
30.545986,-86.84313,0.0
30.545467,-86.82085,0.0
30.545149,-86.79866,0.0
30.544596,-86.77637,0.0
30.544268,-86.75417,0.0
30.543692,-86.73187,0.0
30.543274,-86.70965,0.0
30.542915,-86.687454,0.0
30.542469,-86.66522,0.0
30.542128,-86.64304,0.0
30.541546,-86.62075,0.0
30.541256,-86.598595,0.0
30.540758,-86.57635,0.0
30.540413,-86.55418,0.0
30.540112,-86.53203,0.0
30.539637,-86.5098,0.0
30.539244,-86.48761,0.0
30.538902,-86.465454,0.0
30.538383,-86.443214,0.0
30.538063,-86.42107,0.0
30.53755,-86.398834,0.0
30.537157,-86.37666,0.0
30.536655,-86.35444,0.0
30.536425,-86.332344,0.0
30.535912,-86.31013,0.0
30.535545,-86.287964,0.0
30.535156,-86.26581,0.0
30.53462,-86.24358,0.0
30.534365,-86.22149,0.0
30.53408,-86.19939,0.0
30.533699,-86.17724,0.0
30.533268,-86.15507,0.0
30.532896,-86.13293,0.0
30.532455,-86.11076,0.0
30.532055,-86.08862,0.0
30.531612,-86.06646,0.0
30.531242,-86.04433,0.0
30.530834,-86.02219,0.0
30.53046,-86.00006,0.0
30.530079,-85.977936,0.0
30.529491,-85.95573,0.0
30.529146,-85.93362,0.0
30.528713,-85.911476,0.0
30.528528,-85.88944,0.0
30.528109,-85.86732,0.0
30.527811,-85.845245,0.0
30.527323,-85.82308,0.0
30.526999,-85.801,2.826189
30.526545,-85.77887,2.826189
30.526226,-85.7568,2.826189
30.525892,-85.73472,0.0
30.525406,-85.71258,0.0
30.525038,-85.69049,0.0
30.524714,-85.66842,0.0
30.524235,-85.64629,0.0
30.523712,-85.62414,0.0
30.523352,-85.602066,0.0
30.523108,-85.58004,0.0
30.522617,-85.557915,0.0
30.522429,-85.53592,0.0
30.522015,-85.51383,0.0
30.521719,-85.49178,0.0
30.521257,-85.46968,0.0
30.520868,-85.44762,0.0
30.520498,-85.42555,0.0
30.520205,-85.40353,0.0
30.519703,-85.38141,0.0
30.51928,-85.35934,0.0
30.519062,-85.33735,0.0
30.518673,-85.315285,0.0
30.51826,-85.29322,0.0
30.51784,-85.27116,0.0
30.517525,-85.24914,0.0
30.517101,-85.227066,0.0
30.516691,-85.20501,0.0
30.516487,-85.183044,0.0
30.516233,-85.161064,0.0
30.515793,-85.139,0.0
30.515472,-85.11699,0.0
30.51507,-85.09495,0.0
30.514742,-85.07293,0.0
30.514288,-85.05087,0.0
30.513948,-85.02887,0.0
30.513533,-85.00683,0.0
30.51317,-84.98482,0.0
30.513031,-84.9629,2.1974688
30.512638,-84.94087,2.1761045
30.512163,-84.91882,2.1700006
30.511698,-84.89678,2.5713437
30.511381,-84.874794,2.513355
30.510975,-84.85277,2.4553661
30.510668,-84.830795,2.7315757
30.510418,-84.80884,2.7743044
30.510206,-84.78691,2.7834604
30.50987,-84.76492,2.7880385
30.509363,-84.742874,2.7834604
30.509144,-84.72095,2.7804084
30.508734,-84.69894,2.6140723
30.508379,-84.676956,2.6140723
30.508102,-84.655014,2.7804084
30.50774,-84.63303,2.8399231
30.507317,-84.61102,2.9131722
30.50707,-84.589096,2.8628135
30.506578,-84.56707,2.7895646
30.506262,-84.54512,2.7834604
30.506006,-84.52319,2.7926166
30.505623,-84.50121,2.7895646
30.50538,-84.4793,2.7743044
30.504906,-84.4573,2.4553661
30.504534,-84.43533,2.6140723
30.504257,-84.41341,2.6140723
30.503963,-84.39147,2.6140723
30.503782,-84.36958,2.292082
30.503393,-84.34762,2.1761045
30.502918,-84.32563,2.1974688
30.502607,-84.3037,2.220359
30.50231,-84.28178,2.2478275
30.502115,-84.259895,0.0
30.501709,-84.23794,2.220359
30.501377,-84.21602,2.6918993
30.501047,-84.194084,2.5713437
30.500732,-84.17216,2.6583269
30.500416,-84.15024,2.5713437
30.500006,-84.128296,2.7132635
30.499683,-84.10638,2.3393886
30.49935,-84.084465,2.2478275
30.499,-84.06254,2.1761045
30.498827,-84.04069,2.3393886
30.498486,-84.018776,2.2478275
30.498226,-83.99689,2.1761045
30.49786,-83.97497,2.5713437
30.497587,-83.95308,2.7666743
30.497314,-83.9312,2.7315757
30.496935,-83.90928,2.7132635
30.49659,-83.887375,2.7666743
30.49631,-83.86549,2.6583269
30.49592,-83.843575,2.746836
30.495668,-83.82172,2.7743044
30.495268,-83.7998,2.746836
30.495033,-83.77795,2.7666743
30.494644,-83.756035,2.7987206
30.494364,-83.73417,2.757518
30.494118,-83.71231,2.4553661
30.493841,-83.690445,0.0
30.493483,-83.66856,0.0
30.493181,-83.64669,0.0
30.492878,-83.624825,0.0
30.49245,-83.60291,0.0
30.492178,-83.58107,0.0
30.492134,-83.559296,0.0
30.491713,-83.53739,0.0
30.491392,-83.515526,0.0
30.491106,-83.493675,0.0
30.49077,-83.47181,0.0
30.490501,-83.44997,0.0
30.490147,-83.4281,0.0
30.489992,-83.4063,0.0
30.489525,-83.3844,0.0
30.48934,-83.362595,0.0
30.48905,-83.34076,0.0
30.488678,-83.31889,0.0
30.48836,-83.29705,0.0
30.4881,-83.27522,0.0
30.487797,-83.25339,0.0
30.487572,-83.23158,0.0
30.487175,-83.20972,0.0
30.486986,-83.18792,0.0
30.486649,-83.166084,0.0
30.486238,-83.14422,0.0
30.486225,-83.12249,0.0
30.485815,-83.10063,0.0
30.485582,-83.078835,0.0
30.48537,-83.05704,0.0
30.485006,-83.035194,0.0
30.484747,-83.0134,0.0
30.484419,-82.99158,0.0
30.484194,-82.96979,0.0
30.483818,-82.94796,0.0
30.483541,-82.926155,0.0
30.483404,-82.9044,0.0
30.48304,-82.88257,0.0
30.482773,-82.86078,0.0
30.482502,-82.83899,0.0
30.48223,-82.81719,0.0
30.481932,-82.79539,0.0
30.481628,-82.7736,0.0
30.481342,-82.75181,0.0
30.481054,-82.73001,0.0
30.480682,-82.708206,0.0
30.480389,-82.68642,0.0
30.480253,-82.66467,0.0
30.480055,-82.64292,0.0
30.47975,-82.62113,0.0
30.479624,-82.5994,0.0
30.47929,-82.57761,0.0
30.479053,-82.55585,0.0
30.478712,-82.53405,0.0
30.478384,-82.512276,0.0
30.478224,-82.49054,0.0
30.477999,-82.46878,0.0
30.477661,-82.44701,0.0
30.477468,-82.42526,0.0
30.477041,-82.40346,0.0
30.476862,-82.38173,0.0
30.476635,-82.35998,0.0
30.476263,-82.33819,0.0
30.476068,-82.31647,0.0
30.475796,-82.29471,0.0
30.47555,-82.272964,0.0
30.475328,-82.25123,0.0
30.474936,-82.22945,0.0
30.474833,-82.20775,0.0
30.47443,-82.18597,0.0
30.47434,-82.16428,0.0
30.474094,-82.14254,0.0
30.473808,-82.1208,0.0
30.473583,-82.09907,0.0
30.473269,-82.07732,0.0
30.47295,-82.05557,0.0
30.472837,-82.03388,0.0
30.472595,-82.01216,0.0
30.472244,-81.9904,0.0
30.472101,-81.96871,0.0
